blank,BU Family,Business Unit,Business Unit 1,Business Unit 2,Business Unit 3,Business Unit 4,Business Unit 5,Company,Customer,Date,Month,Product,Product Family,Quarter,Type,Year,Densificator,Incomes,Number of Records,Path,Returns,Sales in seleted currency,Sales M.CHF,Sales M.RUB,Sales M.USD,SOM Competitors,SOM Market,SOM Roche,SOM Roche Onco,SOM Roche SP,zero
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,13/09/2019 00:00:00,9,Prd53,FAM22,3,Sale,2019,1,4.485,1,1,,4.485,4.485,265.677,4.040540541,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust4,17/09/2019 00:00:00,9,Prd53,FAM22,3,Sale,2019,1,0.561,1,1,,0.561,0.561,33.21,0.505405405,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust4,27/09/2019 00:00:00,9,Prd53,FAM22,3,Sale,2019,1,4.205,1,1,,4.205,4.205,249.072,3.788288288,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,27/09/2019 00:00:00,9,Prd53,FAM22,3,Sale,2019,1,0.561,1,1,,0.561,0.561,33.21,0.505405405,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,27/09/2019 00:00:00,9,Prd11,FAM3,3,Sale,2019,1,0.809,1,1,,0.809,0.809,47.938,0.728828829,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,07/09/2019 00:00:00,9,Prd12,FAM3,3,Sale,2019,1,2.537,1,1,,2.537,2.537,150.316,2.285585586,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,10/09/2019 00:00:00,9,Prd12,FAM3,3,Sale,2019,0,2.342,1,0,,2.342,2.342,138.753,2.10990991,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust24,08/09/2019 00:00:00,9,Prd11,FAM3,3,Sale,2019,0,3.237,1,0,,3.237,3.237,191.754,2.916216216,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust6,16/09/2019 00:00:00,9,Prd11,FAM3,3,Sale,2019,0,0.647,1,0,,0.647,0.647,38.351,0.582882883,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,27/09/2019 00:00:00,9,Prd11,FAM3,3,Sale,2019,1,0.809,1,1,,0.809,0.809,47.938,0.728828829,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust11,10/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,0,120.264,1,0,,120.264,120.264,7124.272,108.3459459,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,08/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,0,7.028,1,0,,7.028,7.028,416.351,6.331531532,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,27/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,1,83.912,1,1,,83.912,83.912,4970.808,75.5963964,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,27/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,1,8.339,1,1,,8.339,8.339,493.976,7.512612613,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust24,26/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,0,0.286,1,0,,0.286,0.286,16.936,0.257657658,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,26/09/2019 00:00:00,9,Prd17,FAM6,3,Sale,2019,0,3.002,1,0,,3.002,3.002,177.831,2.704504505,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,08/09/2019 00:00:00,9,Prd18,FAM7,3,Sale,2019,0,0.054,1,0,,0.054,0.054,3.192,0.048648649,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,10/09/2019 00:00:00,9,Prd18,FAM7,3,Sale,2019,0,0.24,1,0,,0.24,0.24,14.189,0.216216216,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,10/09/2019 00:00:00,9,Prd19,FAM7,3,Sale,2019,0,0.749,1,0,,0.749,0.749,44.386,0.674774775,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,17/09/2019 00:00:00,9,Prd19,FAM7,3,Sale,2019,1,2.877,1,1,,2.877,2.877,170.443,2.591891892,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,04/09/2019 00:00:00,9,Prd18,FAM7,3,Sale,2019,0,2.299,1,0,,2.299,2.299,136.21,2.071171171,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,10/09/2019 00:00:00,9,Prd19,FAM7,3,Sale,2019,0,1.633,1,0,,1.633,1.633,96.762,1.471171171,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust3,18/09/2019 00:00:00,9,Prd19,FAM7,3,Sale,2019,0,2.877,1,0,,2.877,2.877,170.443,2.591891892,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,18/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,15.224,1,0,,15.224,15.224,901.845,13.71531532,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,0.488,1,0,,0.488,0.488,28.936,0.43963964,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,18/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,0.488,1,0,,0.488,0.488,28.936,0.43963964,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust25,14/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,0.977,1,0,,0.977,0.977,57.872,0.88018018,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust4,10/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,0.896,1,0,,0.896,0.896,53.05,0.807207207,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust4,22/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,0.488,1,0,,0.488,0.488,28.936,0.43963964,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,04/10/2019 00:00:00,10,Prd37,FAM13,4,Sale,2019,0,3.582,1,0,,3.582,3.582,212.199,3.227027027,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/10/2019 00:00:00,10,Prd47,FAM19,4,Sale,2019,0,77.042,1,0,,77.042,77.042,4563.88,69.40720721,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,30/10/2019 00:00:00,10,Prd47,FAM19,4,Sale,2019,0,3.556,1,0,,3.556,3.556,210.641,3.203603604,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,29/10/2019 00:00:00,10,Prd47,FAM19,4,Sale,2019,1,3.556,1,1,,3.556,3.556,210.641,3.203603604,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,30/10/2019 00:00:00,10,Prd47,FAM19,4,Sale,2019,0,18.49,1,0,,18.49,18.49,1095.331,16.65765766,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,18/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,268.181,1,0,,268.181,268.181,15886.666,241.6045045,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,14/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,225.236,1,0,,225.236,225.236,13342.664,202.9153153,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,18/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,228.239,1,0,,228.239,228.239,13520.567,205.6207207,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,29/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,1,154.061,1,1,,154.061,154.061,9126.382,138.7936937,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,14/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,91.296,1,0,,91.296,91.296,5408.227,82.24864865,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,22/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,46.248,1,0,,46.248,46.248,2739.694,41.66486487,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,25/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,1,57.06,1,1,,57.06,57.06,3380.142,51.40540541,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,30/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,79.884,1,0,,79.884,79.884,4732.198,71.96756757,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust31,21/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,1,2.553,1,1,,2.553,2.553,151.217,2.3,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust4,22/10/2019 00:00:00,10,Prd48,FAM20,4,Sale,2019,0,12.463,1,0,,12.463,12.463,738.294,11.22792793,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,6.727,1,0,,6.727,6.727,398.516,6.06036036,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,04/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,3.364,1,0,,3.364,3.364,199.258,3.030630631,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,18/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,2.803,1,0,,2.803,2.803,166.048,2.525225225,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,30/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,2.803,1,0,,2.803,2.803,166.048,2.525225225,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust28,10/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,3.364,1,0,,3.364,3.364,199.258,3.030630631,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust6,12/10/2019 00:00:00,10,Prd53,FAM22,4,Sale,2019,0,1.121,1,0,,1.121,1.121,66.419,1.00990991,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/10/2019 00:00:00,10,Prd11,FAM3,4,Sale,2019,0,11.329,1,0,,11.329,11.329,671.138,10.20630631,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/10/2019 00:00:00,10,Prd12,FAM3,4,Sale,2019,0,0.976,1,0,,0.976,0.976,57.814,0.879279279,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust24,30/10/2019 00:00:00,10,Prd11,FAM3,4,Sale,2019,0,3.237,1,0,,3.237,3.237,191.754,2.916216216,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust28,06/10/2019 00:00:00,10,Prd12,FAM3,4,Sale,2019,0,0.195,1,0,,0.195,0.195,11.563,0.175675676,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,04/10/2019 00:00:00,10,Prd11,FAM3,4,Sale,2019,0,0.324,1,0,,0.324,0.324,19.175,0.291891892,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,25/10/2019 00:00:00,10,Prd12,FAM3,4,Sale,2019,1,0.39,1,1,,0.39,0.39,23.126,0.351351351,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust9,25/10/2019 00:00:00,10,Prd11,FAM3,4,Sale,2019,1,0.162,1,1,,0.162,0.162,9.588,0.145945946,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust5,30/10/2019 00:00:00,10,Prd14,FAM4,4,Sale,2019,0,3680.775,1,0,,3680.775,3680.775,218044.108,3316.013514,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust10,15/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,1,3.574,1,1,,3.574,3.574,211.704,3.21981982,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust11,15/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,1,52.853,1,1,,52.853,52.853,3130.965,47.61531532,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,18/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,0,14.748,1,0,,14.748,14.748,873.632,13.28648649,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,18/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,0,8.315,1,0,,8.315,8.315,492.564,7.490990991,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust27,18/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,0,18.012,1,0,,18.012,18.012,1066.988,16.22702703,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust29,16/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,0,6.004,1,0,,6.004,6.004,355.663,5.409009009,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust3,16/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,0,36.023,1,0,,36.023,36.023,2133.976,32.45315315,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust7,07/10/2019 00:00:00,10,Prd17,FAM6,4,Sale,2019,1,1.668,1,1,,1.668,1.668,98.795,1.502702703,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,09/10/2019 00:00:00,10,Prd18,FAM7,4,Sale,2019,1,0.12,1,1,,0.12,0.12,7.094,0.108108108,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust3,10/10/2019 00:00:00,10,Prd19,FAM7,4,Sale,2019,0,2.877,1,0,,2.877,2.877,170.443,2.591891892,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust10,10/11/2019 00:00:00,11,Prd39,FAM13,4,Sale,2019,0,17.785,1,0,,17.785,17.785,1053.569,16.02252252,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,04/11/2019 00:00:00,11,Prd37,FAM13,4,Sale,2019,0,6.676,1,0,,6.676,6.676,395.462,6.014414414,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,14/11/2019 00:00:00,11,Prd37,FAM13,4,Sale,2019,0,3.582,1,0,,3.582,3.582,212.199,3.227027027,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,18/11/2019 00:00:00,11,Prd37,FAM13,4,Sale,2019,0,16.282,1,0,,16.282,16.282,964.54,14.66846847,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,14/11/2019 00:00:00,11,Prd38,FAM13,4,Sale,2019,0,43.148,1,0,,43.148,43.148,2556.031,38.87207207,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,27/11/2019 00:00:00,11,Prd38,FAM13,4,Sale,2019,1,18.318,1,1,,18.318,18.318,1085.108,16.5027027,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,14/11/2019 00:00:00,11,Prd39,FAM13,4,Sale,2019,0,3.201,1,0,,3.201,3.201,189.642,2.883783784,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,27/11/2019 00:00:00,11,Prd39,FAM13,4,Sale,2019,1,0.178,1,1,,0.178,0.178,10.536,0.16036036,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,02/11/2019 00:00:00,11,Prd38,FAM13,4,Sale,2019,0,2.035,1,0,,2.035,2.035,120.568,1.833333333,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust17,20/11/2019 00:00:00,11,Prd38,FAM13,4,Sale,2019,0,6.106,1,0,,6.106,6.106,361.703,5.500900901,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,10/11/2019 00:00:00,11,Prd37,FAM13,4,Sale,2019,0,1.14,1,0,,1.14,1.14,67.518,1.027027027,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust23,20/11/2019 00:00:00,11,Prd38,FAM13,4,Sale,2019,0,1.221,1,0,,1.221,1.221,72.341,1.1,,,,,,0
